gene,transcript,exon length,start,end
ENSG00000256452,ENST00000399123,3,113820439,113820442
ENSG00000256947,ENST00000544925,6,114269483,114269489
ENSG00000095110,ENST00000534921,29,114552851,114552880
ENSG00000095110,ENST00000251921,29,114552851,114552880
ENSG00000095110,ENST00000536312,29,114552851,114552880
ENSG00000095110,ENST00000539878,29,114552851,114552880
ENSG00000182985,ENST00000441886,6,115207301,115207307
ENSG00000149577,ENST00000431081,12,117186989,117187001
ENSG00000167257,ENST00000524917,18,117281893,117281911
ENSG00000186318,ENST00000514464,29,117295318,117295347
ENSG00000137726,ENST00000529335,25,117840343,117840368
ENSG00000198851,ENST00000361763,21,118307287,118307308
ENSG00000198851,ENST00000361763,15,118308426,118308441
ENSG00000198851,ENST00000361763,18,118312152,118312170
ENSG00000198851,ENST00000529713,21,118307287,118307308
ENSG00000198851,ENST00000529713,15,118308426,118308441
ENSG00000198851,ENST00000529713,18,118312152,118312170
ENSG00000198851,ENST00000528435,21,118307287,118307308
ENSG00000198851,ENST00000528435,15,118308426,118308441
ENSG00000198851,ENST00000526146,21,118307287,118307308
ENSG00000198851,ENST00000526146,15,118308426,118308441
ENSG00000198851,ENST00000528600,21,118307287,118307308
ENSG00000198851,ENST00000528600,15,118308426,118308441
ENSG00000160654,ENST00000527777,24,118349026,118349050
ENSG00000160654,ENST00000532917,24,118349026,118349050
ENSG00000160654,ENST00000392883,24,118349026,118349050
ENSG00000160654,ENST00000528540,24,118349026,118349050
ENSG00000160654,ENST00000532903,24,118349026,118349050
ENSG00000196655,ENST00000359005,13,119021873,119021886
ENSG00000149428,ENST00000614668,17,119055043,119055060
ENSG00000149428,ENST00000532519,8,119046743,119046751
ENSG00000256269,ENST00000640813,14,119091860,119091874
ENSG00000256269,ENST00000648026,14,119091860,119091874
ENSG00000172269,ENST00000445653,30,119101017,119101047
ENSG00000172367,ENST00000526279,28,119185924,119185952
ENSG00000172367,ENST00000525131,28,119185924,119185952
ENSG00000172367,ENST00000534790,28,119185924,119185952
ENSG00000172367,ENST00000529098,28,119185924,119185952
ENSG00000172367,ENST00000533688,28,119185924,119185952
ENSG00000172367,ENST00000355547,28,119185924,119185952
ENSG00000172367,ENST00000322712,28,119185924,119185952
ENSG00000196914,ENST00000356641,24,120406117,120406141
ENSG00000196914,ENST00000397843,24,120406117,120406141
ENSG00000196914,ENST00000532993,24,120406117,120406141
ENSG00000196914,ENST00000529970,24,120406117,120406141
ENSG00000109929,ENST00000528991,28,121306458,121306486
ENSG00000255248,ENST00000533109,28,122539478,122539506
ENSG00000023171,ENST00000638157,21,123584311,123584332
ENSG00000023171,ENST00000635736,21,123584311,123584332
ENSG00000023171,ENST00000633646,21,123584311,123584332
ENSG00000023171,ENST00000633087,21,123584311,123584332
ENSG00000023171,ENST00000638086,21,123584311,123584332
ENSG00000023171,ENST00000638086,12,123618344,123618356
ENSG00000023171,ENST00000632815,21,123584311,123584332
ENSG00000023171,ENST00000456860,21,123578409,123578430
ENSG00000023171,ENST00000456860,21,123584311,123584332
ENSG00000023171,ENST00000456860,12,123618344,123618356
ENSG00000023171,ENST00000529750,21,123584311,123584332
ENSG00000023171,ENST00000529750,12,123618344,123618356
ENSG00000023171,ENST00000322282,21,123584311,123584332
ENSG00000023171,ENST00000322282,9,123618679,123618688
ENSG00000023171,ENST00000532581,21,123584311,123584332
ENSG00000023171,ENST00000529432,21,123584311,123584332
ENSG00000023171,ENST00000529432,12,123618344,123618356
ENSG00000023171,ENST00000534764,21,123584311,123584332
ENSG00000023171,ENST00000646146,12,123618344,123618356
ENSG00000154146,ENST00000284292,18,124745964,124745982
ENSG00000154146,ENST00000412681,21,124745961,124745982
ENSG00000154134,ENST00000397801,24,124877160,124877184
ENSG00000154134,ENST00000538940,24,124877160,124877184
ENSG00000154134,ENST00000527196,24,124877160,124877184
ENSG00000154134,ENST00000531545,24,124877160,124877184
ENSG00000154134,ENST00000525448,24,124877160,124877184
ENSG00000154134,ENST00000526551,24,124877160,124877184
ENSG00000154134,ENST00000528820,25,124877284,124877309
ENSG00000154134,ENST00000525482,24,124877160,124877184
ENSG00000154134,ENST00000534598,24,124877160,124877184
ENSG00000196844,ENST00000358524,24,125778551,125778575
ENSG00000196844,ENST00000436890,24,125778551,125778575
ENSG00000170325,ENST00000358825,12,129929409,129929421
ENSG00000170325,ENST00000423662,12,129929409,129929421
ENSG00000170325,ENST00000526082,12,129929409,129929421
ENSG00000084234,ENST00000534761,27,130110537,130110564
ENSG00000084234,ENST00000534582,27,130110537,130110564
ENSG00000183715,ENST00000612177,5,132810792,132810797
ENSG00000183715,ENST00000541867,27,132435158,132435185
ENSG00000183715,ENST00000541867,5,132810792,132810797
ENSG00000073614,ENST00000543507,27,387247,387274
ENSG00000082805,ENST00000546231,12,1204500,1204512
ENSG00000082805,ENST00000542302,12,1204500,1204512
ENSG00000082805,ENST00000347735,12,1204500,1204512
ENSG00000082805,ENST00000440394,12,1204500,1204512
ENSG00000082805,ENST00000545948,12,1204500,1204512
ENSG00000082805,ENST00000611180,12,1204500,1204512
ENSG00000082805,ENST00000538971,12,1204500,1204512
ENSG00000082805,ENST00000544277,12,1204500,1204512
ENSG00000151062,ENST00000382722,21,1799674,1799695
ENSG00000151062,ENST00000537784,21,1799674,1799695
ENSG00000151062,ENST00000444595,21,1799674,1799695
ENSG00000151062,ENST00000545595,21,1799674,1799695
ENSG00000151062,ENST00000538450,21,1799674,1799695
ENSG00000151062,ENST00000587995,21,1799674,1799695
ENSG00000151062,ENST00000585385,21,1799674,1799695
ENSG00000151062,ENST00000588077,21,1799674,1799695
ENSG00000151062,ENST00000538027,21,1799674,1799695
ENSG00000151062,ENST00000536846,21,1799674,1799695
ENSG00000151062,ENST00000586184,21,1799674,1799695
ENSG00000151062,ENST00000585708,21,1799674,1799695
ENSG00000151062,ENST00000537923,14,1799674,1799688
ENSG00000151067,ENST00000335762,27,2556950,2556977
ENSG00000151067,ENST00000399655,27,2556950,2556977
ENSG00000151067,ENST00000480911,27,2556950,2556977
ENSG00000151067,ENST00000399595,27,2556950,2556977
ENSG00000151067,ENST00000399644,27,2556950,2556977
ENSG00000151067,ENST00000399638,27,2556950,2556977
ENSG00000151067,ENST00000399597,27,2556950,2556977
ENSG00000151067,ENST00000399621,27,2556950,2556977
ENSG00000151067,ENST00000399637,27,2556950,2556977
ENSG00000151067,ENST00000399591,27,2556950,2556977
ENSG00000151067,ENST00000399641,27,2556950,2556977
ENSG00000151067,ENST00000347598,27,2556950,2556977
ENSG00000151067,ENST00000399606,27,2556950,2556977
ENSG00000151067,ENST00000399601,27,2556950,2556977
ENSG00000151067,ENST00000344100,27,2556950,2556977
ENSG00000151067,ENST00000399629,27,2556950,2556977
ENSG00000151067,ENST00000327702,27,2556950,2556977
ENSG00000151067,ENST00000399649,27,2556950,2556977
ENSG00000151067,ENST00000402845,27,2556950,2556977
ENSG00000151067,ENST00000399603,27,2556950,2556977
ENSG00000151067,ENST00000399634,27,2556950,2556977
ENSG00000151067,ENST00000399617,27,2556950,2556977
ENSG00000151067,ENST00000406454,27,2556950,2556977
ENSG00000151067,ENST00000491104,27,2556950,2556977
ENSG00000010219,ENST00000539701,27,4573329,4573356
ENSG00000010219,ENST00000538520,27,4573329,4573356
ENSG00000047617,ENST00000327087,12,5732865,5732877
ENSG00000047617,ENST00000327087,3,5836777,5836780
ENSG00000047617,ENST00000356134,12,5732865,5732877
ENSG00000047617,ENST00000356134,3,5851956,5851959
ENSG00000067182,ENST00000534885,29,6330266,6330295
ENSG00000067182,ENST00000162749,29,6330266,6330295
ENSG00000067182,ENST00000536717,29,6330266,6330295
ENSG00000067182,ENST00000543995,29,6330266,6330295
ENSG00000067182,ENST00000540022,29,6330266,6330295
ENSG00000067182,ENST00000543359,29,6330266,6330295
ENSG00000067182,ENST00000537842,29,6330266,6330295
ENSG00000067182,ENST00000543048,21,6333844,6333865
ENSG00000111321,ENST00000539925,26,6388799,6388825
ENSG00000111321,ENST00000228918,26,6388799,6388825
ENSG00000111321,ENST00000541102,26,6388799,6388825
ENSG00000111321,ENST00000541005,26,6388799,6388825
ENSG00000010295,ENST00000436152,9,6549475,6549484
ENSG00000010295,ENST00000465801,9,6549475,6549484
ENSG00000010295,ENST00000336604,9,6549475,6549484
ENSG00000010295,ENST00000619571,9,6549475,6549484
ENSG00000010295,ENST00000356896,9,6549475,6549484
ENSG00000010295,ENST00000615885,9,6549475,6549484
ENSG00000111641,ENST00000538420,22,6566800,6566822
ENSG00000215021,ENST00000537646,6,6965910,6965916
ENSG00000215021,ENST00000543465,6,6965910,6965916
ENSG00000215021,ENST00000535923,6,6965910,6965916
ENSG00000215021,ENST00000440277,6,6965910,6965916
ENSG00000182326,ENST00000617865,11,7063401,7063412
ENSG00000182326,ENST00000617865,17,7067788,7067805
ENSG00000111701,ENST00000229304,28,7654604,7654632
ENSG00000089818,ENST00000639038,11,8091839,8091850
ENSG00000197614,ENST00000535411,30,8651661,8651691
ENSG00000197614,ENST00000359478,30,8651661,8651691
ENSG00000197614,ENST00000538694,30,8651661,8651691
ENSG00000197614,ENST00000537009,30,8651661,8651691
ENSG00000197614,ENST00000534833,30,8651661,8651691
ENSG00000197614,ENST00000544889,30,8651661,8651691
ENSG00000166535,ENST00000299698,21,8834661,8834682
ENSG00000111752,ENST00000543824,9,8916060,8916069
ENSG00000111752,ENST00000540574,24,8922632,8922656
ENSG00000175899,ENST00000318602,21,9110313,9110334
ENSG00000175899,ENST00000539638,21,9110313,9110334
ENSG00000126838,ENST00000261336,21,9201326,9201347
ENSG00000126838,ENST00000535230,21,9201326,9201347
ENSG00000214776,ENST00000641639,21,9490852,9490873
ENSG00000151491,ENST00000646123,24,15634738,15634762
ENSG00000048540,ENST00000616247,8,16600713,16600721
ENSG00000052126,ENST00000429027,18,19270187,19270205
ENSG00000139154,ENST00000398864,27,19518086,19518113
ENSG00000139154,ENST00000360995,27,19518086,19518113
ENSG00000139154,ENST00000512223,27,19518086,19518113
ENSG00000139154,ENST00000398731,27,19518086,19518113
ENSG00000205754,ENST00000545916,22,21089907,21089929
ENSG00000257062,ENST00000593147,22,21089907,21089929
ENSG00000257062,ENST00000592513,24,21119603,21119627
ENSG00000256995,ENST00000540994,26,23038501,23038527
ENSG00000118308,ENST00000636465,28,25089762,25089790
ENSG00000118308,ENST00000361433,28,25089762,25089790
ENSG00000118308,ENST00000354454,28,25089762,25089790
ENSG00000118308,ENST00000536173,28,25089762,25089790
ENSG00000118308,ENST00000548766,28,25089762,25089790
ENSG00000118308,ENST00000549437,28,25089762,25089790
ENSG00000118308,ENST00000547044,28,25089762,25089790
ENSG00000118308,ENST00000557472,28,25089762,25089790
ENSG00000118307,ENST00000354189,18,25190613,25190631
ENSG00000118307,ENST00000395987,18,25190613,25190631
ENSG00000118307,ENST00000395990,18,25190613,25190631
ENSG00000110841,ENST00000540114,30,27674191,27674221
ENSG00000110841,ENST00000537927,30,27674191,27674221
ENSG00000110841,ENST00000318304,30,27674191,27674221
ENSG00000110841,ENST00000542629,30,27674191,27674221
ENSG00000110841,ENST00000228425,30,27674191,27674221
ENSG00000087502,ENST00000548909,28,29341733,29341761
ENSG00000285517,ENST00000648367,5,30798310,30798315
ENSG00000177359,ENST00000641844,21,31195520,31195541
ENSG00000177359,ENST00000642199,21,31195520,31195541
ENSG00000151746,ENST00000551086,12,32107661,32107673
ENSG00000139116,ENST00000636569,15,39315228,39315243
ENSG00000139116,ENST00000636569,21,39330241,39330262
ENSG00000139116,ENST00000361961,12,39315228,39315240
ENSG00000139116,ENST00000361961,21,39330241,39330262
ENSG00000139116,ENST00000552961,21,39330241,39330262
ENSG00000139116,ENST00000361418,12,39315228,39315240
ENSG00000139116,ENST00000361418,21,39330241,39330262
ENSG00000139116,ENST00000541463,21,39330241,39330262
ENSG00000188906,ENST00000644108,26,40227890,40227916
ENSG00000205592,ENST00000454784,27,40400040,40400067
ENSG00000205592,ENST00000454784,30,40448165,40448195
ENSG00000205592,ENST00000454784,30,40520426,40520456
ENSG00000205592,ENST00000454784,30,40563530,40563560
ENSG00000139168,ENST00000266529,29,42322417,42322446
ENSG00000139168,ENST00000552673,29,42322417,42322446
ENSG00000139168,ENST00000552235,29,42322417,42322446
ENSG00000198001,ENST00000448290,28,43773044,43773072
ENSG00000151239,ENST00000548315,21,43798564,43798585
ENSG00000079337,ENST00000389212,16,47758550,47758566
ENSG00000061273,ENST00000485796,24,47795586,47795610
ENSG00000061273,ENST00000417107,23,47819119,47819142
ENSG00000139219,ENST00000380518,17,47998414,47998431
ENSG00000139219,ENST00000337299,17,47998414,47998431
ENSG00000139219,ENST00000474996,17,47998414,47998431
ENSG00000177627,ENST00000548364,25,48490811,48490836
ENSG00000177627,ENST00000380491,25,48490811,48490836
ENSG00000174233,ENST00000550422,26,48775672,48775698
ENSG00000174233,ENST00000357869,26,48775672,48775698
ENSG00000174233,ENST00000307885,26,48775672,48775698
ENSG00000174233,ENST00000552090,26,48775672,48775698
ENSG00000167535,ENST00000540990,20,48824948,48824968
ENSG00000167535,ENST00000536187,20,48824948,48824968
ENSG00000167535,ENST00000550064,20,48824948,48824968
ENSG00000167535,ENST00000547392,20,48824948,48824968
ENSG00000167535,ENST00000301050,20,48824948,48824968
ENSG00000167535,ENST00000547230,20,48824948,48824968
ENSG00000167535,ENST00000551544,20,48824948,48824968
ENSG00000174243,ENST00000550834,12,48837025,48837037
ENSG00000134287,ENST00000541959,10,48941567,48941577
ENSG00000139636,ENST00000547382,14,49101249,49101263
ENSG00000139636,ENST00000553040,14,49101249,49101263
ENSG00000139636,ENST00000551143,14,49101249,49101263
ENSG00000187778,ENST00000551598,29,49559938,49559967
ENSG00000187778,ENST00000546244,29,49559938,49559967
ENSG00000187778,ENST00000548602,29,49559938,49559967
ENSG00000187778,ENST00000551625,29,49559938,49559967
ENSG00000187778,ENST00000343810,29,49559938,49559967
ENSG00000187778,ENST00000550165,29,49559938,49559967
ENSG00000187778,ENST00000547182,29,49559938,49559967
ENSG00000187778,ENST00000357123,29,49559938,49559967
ENSG00000187778,ENST00000553173,29,49559938,49559967
ENSG00000110844,ENST00000548825,28,49632595,49632623
ENSG00000110844,ENST00000548825,26,49632854,49632880
ENSG00000110844,ENST00000548825,25,49633636,49633661
ENSG00000110844,ENST00000548436,25,49633636,49633661
ENSG00000110844,ENST00000261897,28,49632595,49632623
ENSG00000110844,ENST00000261897,26,49632854,49632880
ENSG00000110844,ENST00000261897,25,49633636,49633661
ENSG00000110844,ENST00000551111,28,49632595,49632623
ENSG00000110844,ENST00000551111,26,49632854,49632880
ENSG00000110844,ENST00000380281,28,49632595,49632623
ENSG00000110844,ENST00000380281,26,49632854,49632880
ENSG00000110844,ENST00000380281,25,49633636,49633661
ENSG00000110844,ENST00000551320,25,49633636,49633661
ENSG00000167580,ENST00000551526,25,49955398,49955423
ENSG00000050405,ENST00000552008,22,50201302,50201324
ENSG00000161813,ENST00000614335,6,50441589,50441595
ENSG00000161813,ENST00000615080,10,50441295,50441305
ENSG00000066084,ENST00000546719,30,50655010,50655040
ENSG00000110911,ENST00000547510,25,51005652,51005677
ENSG00000110925,ENST00000552680,27,51076620,51076647
ENSG00000170545,ENST00000605627,20,51253573,51253593
ENSG00000135480,ENST00000638501,27,52245411,52245438
ENSG00000111077,ENST00000379902,30,53063562,53063592
ENSG00000111077,ENST00000314276,30,53063562,53063592
ENSG00000111077,ENST00000314250,30,53063562,53063592
ENSG00000111077,ENST00000549311,30,53063562,53063592
ENSG00000111077,ENST00000546602,30,53063562,53063592
ENSG00000111077,ENST00000552570,30,53063562,53063592
ENSG00000111077,ENST00000549700,30,53063562,53063592
ENSG00000111077,ENST00000552168,30,53063562,53063592
ENSG00000257379,ENST00000547717,24,53455346,53455370
ENSG00000197111,ENST00000359282,24,53455346,53455370
ENSG00000197111,ENST00000447282,24,53455346,53455370
ENSG00000197111,ENST00000437231,24,53455346,53455370
ENSG00000197111,ENST00000549863,24,53455346,53455370
ENSG00000197111,ENST00000359462,24,53455346,53455370
ENSG00000197111,ENST00000546463,24,53455346,53455370
ENSG00000197111,ENST00000552296,24,53455346,53455370
ENSG00000197111,ENST00000550192,24,53455346,53455370
ENSG00000197111,ENST00000551104,24,53455346,53455370
ENSG00000197111,ENST00000552980,24,53455346,53455370
ENSG00000197111,ENST00000552819,24,53455346,53455370
ENSG00000197111,ENST00000455667,24,53455346,53455370
ENSG00000197111,ENST00000439930,24,53455346,53455370
ENSG00000197111,ENST00000548933,24,53455346,53455370
ENSG00000197111,ENST00000546652,24,53455346,53455370
ENSG00000197111,ENST00000562264,24,53455346,53455370
ENSG00000123415,ENST00000505597,22,54187818,54187840
ENSG00000248576,ENST00000504210,23,54164998,54165021
ENSG00000135486,ENST00000547276,24,54282572,54282596
ENSG00000135447,ENST00000547431,17,54580375,54580392
ENSG00000135424,ENST00000554724,21,55701133,55701154
ENSG00000205323,ENST00000546604,26,55790566,55790592
ENSG00000205323,ENST00000546604,29,55794358,55794387
ENSG00000205323,ENST00000552884,26,55790566,55790592
ENSG00000205323,ENST00000552884,29,55794358,55794387
ENSG00000205323,ENST00000336133,26,55790566,55790592
ENSG00000205323,ENST00000336133,29,55794358,55794387
ENSG00000205323,ENST00000552080,26,55790566,55790592
ENSG00000205323,ENST00000552080,29,55794358,55794387
ENSG00000257390,ENST00000546837,26,55790566,55790592
ENSG00000257390,ENST00000546837,29,55794358,55794387
ENSG00000065357,ENST00000555218,14,55937016,55937030
ENSG00000065357,ENST00000555218,28,55938024,55938052
ENSG00000185664,ENST00000549233,23,55971744,55971767
ENSG00000065361,ENST00000550070,30,56096502,56096532
ENSG00000229117,ENST00000546591,23,56117188,56117211
ENSG00000229117,ENST00000501597,25,56116774,56116799
ENSG00000229117,ENST00000501597,23,56117188,56117211
ENSG00000229117,ENST00000546485,23,56117188,56117211
ENSG00000229117,ENST00000358888,23,56117188,56117211
ENSG00000196465,ENST00000553066,28,56154812,56154840
ENSG00000196465,ENST00000550443,28,56154812,56154840
ENSG00000196465,ENST00000405661,28,56154812,56154840
